Timestamp / HH:MM:SS.SS,Sweep points / #,Freq / Hz,Mag. / dB,Impedence / Ohm,Trace Data,FSR Resistance / Ohm,FSR Voltage / V,Cutoff Mag / dB,Bandwidth / MHz,Q Factor at Cutoff Mag,Start freq / MHz,Stop freq / MHz
8.35362,401,935.5,-38.25831223,49.1+j 2.7,"[-13.26295185, -12.7943573, -12.42029953, -12.06702614, -11.76300812, -11.48724174, -11.26957417, -11.11405373, -10.94852638, -10.83552361, -10.66079903, -10.51729393, -10.36948776, -10.18535709, -10.04379368, -9.89068222, -9.732435226, -9.600567818, -9.486094475, -9.419713974, -9.352509499, -9.250025749, -9.15484333, -8.988416672, -8.782388687, -8.561043739, -8.35610199, -8.165554047, -7.91012001, -7.704815865, -7.452281952, -7.251872063, -7.061368942, -6.905930042, -6.759487152, -6.629788876, -6.479829311, -6.361670971, -6.225631714, -6.086251736, -5.959348202, -5.879675388, -5.791853905, -5.713202953, -5.641493797, -5.597784042, -5.557230949, -5.549861431, -5.524810791, -5.505320072, -5.473377228, -5.437963963, -5.398348808, -5.367206573, -5.334787846, -5.320603371, -5.265748024, -5.252794266, -5.217782974, -5.20289278, -5.174856186, -5.151694298, -5.127227783, -5.100200176, -5.088396072, -5.078987122, -5.055296898, -5.058764935, -5.070097923, -5.054820061, -5.052289009, -5.02579689, -4.997853756, -4.946876526, -4.924172401, -4.888269424, -4.852061749, -4.837025166, -4.830988884, -4.841656208, -4.827233315, -4.839027405, -4.831132889, -4.839012146, -4.824300766, -4.822464466, -4.78512764, -4.73765707, -4.729087353, -4.713655949, -4.726181984, -4.756336689, -4.725723267, -4.735189438, -4.734579086, -4.749570847, -4.771515846, -4.791785717, -4.817080975, -4.852519035, -4.886993885, -4.913650513, -4.951357841, -4.987815857, -5.037570953, -5.090508461, -5.159130573, -5.247325897, -5.330787659, -5.40339613, -5.473758698, -5.551760674, -5.643531799, -5.748346806, -5.923605919, -5.960662842, -6.053202629, -6.1521101, -6.280762196, -6.395070076, -6.540823936, -6.695525169, -6.844371319, -6.987517357, -7.106359005, -7.266196728, -7.435257435, -7.609627247, -7.822159767, -8.069329262, -8.294298172, -8.547780037, -8.798042297, -9.031410217, -9.305380821, -9.601428986, -9.929160118, -10.26801491, -10.66268635, -11.04295349, -11.4845295, -11.92208481, -12.38833237, -12.90048599, -13.43562984, -14.01069736, -14.64535332, -15.34995747, -16.16619682, -17.05311012, -18.02726555, -19.0957737, -20.46693039, -22.2773304, -24.54230499, -27.75658798, -32.73586655, -38.25831223, -33.06370544, -28.03450775, -24.49300957, -21.99162102, -20.02285194, -18.53653717, -17.19274521, -16.04978371, -15.06118774, -14.21297646, -13.39159775, -12.70133018, -12.03277302, -11.45282745, -10.88472176, -10.38363075, -9.888810158, -9.452633858, -9.009678841, -8.586791992, -8.232233047, -7.857950687, -7.547293186, -7.248439312, -6.990663052, -6.739422798, -6.531130791, -6.330160618, -6.14238739, -5.974914551, -5.813120365, -5.660414696, -5.535971165, -5.416236877, -5.292797565, -5.177733421, -5.057148457, -4.964193344, -4.843120575, -4.77121973, -4.699892044, -4.635691166, -4.538459778, -4.445083618, -4.389197826, -4.345826149, -4.286069393, -4.259811401, -4.250888348, -4.228920937, -4.169935226, -4.205083847, -4.173913956, -4.172530651, -4.179079533, -4.192196846, -4.223773003, -4.275332451, -4.292423248, -4.332207203, -4.34986639, -4.407715797, -4.423307419, -4.451632023, -4.513362885, -4.542999744, -4.627343178, -4.652173519, -4.715251923, -4.718932152, -4.777784348, -4.822592735, -4.830776215, -4.858361721, -4.82448864, -4.858332634, -4.826611519, -4.762158394, -4.674489498, -4.604097843, -4.543466568, -4.477847099, -4.335304737, -4.231502533, -4.136080265, -4.031657696, -3.881173611, -3.782944679, -3.661874533, -3.494120598, -3.345202923, -3.248174191, -3.139251232, -3.00454855, -2.907799006, -2.774376392, -2.653433561, -2.602424145, -2.480463982, -2.425629139, -2.342598677, -2.242250681, -2.148833752, -2.111800194, -2.018697262, -1.948647261, -1.913831711, -1.818858385, -1.745741725, -1.738434315, -1.687096, -1.636751175, -1.596168637, -1.574589372, -1.495535851, -1.451428294, -1.428022504, -1.383737087, -1.360514164, -1.351666927, -1.285305142, -1.258864641, -1.250548005, -1.262036443, -1.243658066, -1.280144215, -1.247524023, -1.175281286, -1.179701686, -1.185040116, -1.172615647, -1.130323172, -1.145300746, -1.140139699, -1.082947612, -1.127206922, -1.1045748, -1.09013629, -1.07788384, -1.102818966, -1.08399272, -1.0712111, -1.02424407, -1.070876122, -1.072492838, -1.018645406, -1.036275744, -1.046634197, -1.058697939, -1.027713537, -1.033893347, -1.046649098, -1.073042154, -1.069443345, -1.072658777, -1.036337972, -1.073195457, -1.086533785, -1.043546438, -1.06617558, -1.047224522, -1.063577175, -1.083240032, -1.09559226, -1.082335591, -1.07320106, -1.094932318, -1.124563694, -1.080599904, -1.104247093, -1.156013489, -1.151624799, -1.131505728, -1.094764471, -1.137163401, -1.151061773, -1.207974911, -1.184722304, -1.14734447, -1.144035459, -1.168001175, -1.168243885, -1.20376873, -1.182025313, -1.229569912, -1.252302885, -1.197431087, -1.218771219, -1.232923746, -1.269531727, -1.234542608, -1.264485002, -1.267414689, -1.334918857, -1.294678211, -1.269429207, -1.324618936, -1.317710757, -1.344958305, -1.354528904, -1.342045784, -1.340473294, -1.350329876, -1.362713933, -1.377186775, -1.385552168, -1.409519672, -1.438714504, -1.414702892, -1.466626167, -1.451800585, -1.438829899, -1.51233983, -1.48400116, -1.516419411, -1.526038766, -1.578695893, -1.583069682, -1.58887887, -1.631880522, -1.650183558, -1.63500154, -1.644612432, -1.701930523, -1.701976299, -1.753828883, -1.754891753, -1.78952086, -1.785317779, -1.787037015, -1.846434712, -1.824288249, -1.902612925, -1.88538897, -1.910556197, -1.917104483, -1.933090091, -1.9816432, -1.955749989, -1.995194912, -2.007147551, -2.010669708, -2.025744677]","[48080000.0, 48080000.0]","[5.0, 4.99]",-6,106.9069069069070,8.75060392048113,450,1250
18.29777,401,935.5,-31.82933044,47.4+j 332.0e-3,"[-13.38696861, -12.90171623, -12.49484444, -12.16514969, -11.82924175, -11.56165028, -11.31160736, -11.13465023, -11.01070309, -10.88632488, -10.73449898, -10.58379173, -10.45441151, -10.27475548, -10.12178135, -9.979225159, -9.827550888, -9.695425034, -9.597465515, -9.533514977, -9.444777489, -9.357368469, -9.236767769, -9.055088043, -8.86101532, -8.630491257, -8.433763504, -8.229193687, -7.976570129, -7.752751827, -7.481854439, -7.277674198, -7.080569267, -6.914719582, -6.77484417, -6.639979362, -6.504226685, -6.382454872, -6.240134239, -6.11599493, -6.008183956, -5.929382801, -5.841763496, -5.753481865, -5.696889877, -5.656692505, -5.59658432, -5.592090607, -5.560749054, -5.565203667, -5.51345253, -5.471572876, -5.431174755, -5.403686047, -5.381635666, -5.351915359, -5.2993927, -5.286617279, -5.244711876, -5.222652435, -5.194266796, -5.168437481, -5.153539658, -5.11892128, -5.089047909, -5.078228474, -5.048005104, -5.045909882, -5.047089577, -5.054499626, -5.038486481, -5.021849632, -4.989813805, -4.946425915, -4.924485683, -4.887173176, -4.851596832, -4.841976643, -4.838096619, -4.858242512, -4.854662895, -4.875666142, -4.85965538, -4.862900734, -4.846434116, -4.840406418, -4.808845043, -4.770637512, -4.756021023, -4.748531818, -4.748655319, -4.776759624, -4.797243118, -4.79353857, -4.797236443, -4.818200588, -4.840299606, -4.864497185, -4.899337769, -4.932453632, -4.972737312, -4.999533653, -5.025235653, -5.059957504, -5.096242905, -5.148756027, -5.195323944, -5.279803276, -5.341291428, -5.417515278, -5.494083405, -5.579989433, -5.682156563, -5.789824009, -5.981305599, -6.015335083, -6.099550247, -6.203370094, -6.333617687, -6.452259541, -6.595256805, -6.752699852, -6.901933193, -7.064935207, -7.190989494, -7.348647118, -7.518064976, -7.704433441, -7.91007185, -8.146289825, -8.375002861, -8.622234344, -8.870702744, -9.092555046, -9.37478447, -9.662508965, -9.988132477, -10.33940125, -10.73981857, -11.11860085, -11.56651115, -12.01857948, -12.48301983, -12.9835062, -13.51259899, -14.06025887, -14.71547508, -15.3856163, -16.17402649, -17.12578583, -18.14669991, -19.2419281, -20.68777084, -22.45928955, -24.66533661, -27.61489487, -30.74382401, -31.82933044, -29.30775833, -25.9930687, -23.23631096, -21.06824303, -19.31678391, -17.98633575, -16.69177628, -15.63035202, -14.73052883, -13.86873436, -13.09956074, -12.39524269, -11.7603054, -11.19020557, -10.64221191, -10.14515877, -9.674590111, -9.264072418, -8.824598312, -8.431798935, -8.077967644, -7.720141411, -7.424994469, -7.129303932, -6.873768806, -6.651620388, -6.445336342, -6.242961407, -6.038645267, -5.878133297, -5.711938858, -5.578722954, -5.431027412, -5.301850319, -5.192605495, -5.066670418, -4.943463326, -4.850093842, -4.749302387, -4.67130661, -4.5976367, -4.516052246, -4.40759325, -4.325783253, -4.283564091, -4.21762228, -4.170362473, -4.140954018, -4.170579433, -4.092472076, -4.122648716, -4.048221111, -4.047848701, -4.055343151, -4.038533211, -4.076762676, -4.100749969, -4.144175529, -4.12595129, -4.202479839, -4.198500633, -4.266726494, -4.281882286, -4.301997185, -4.364998341, -4.424528122, -4.471041203, -4.534910202, -4.535304546, -4.565500259, -4.621245384, -4.65887022, -4.65187645, -4.672195435, -4.695349693, -4.665570736, -4.673760891, -4.634641647, -4.527574539, -4.435526371, -4.403399467, -4.338807106, -4.238062859, -4.114823818, -4.021931171, -3.885850906, -3.792509079, -3.68066597, -3.561363459, -3.393163204, -3.292123318, -3.156547546, -3.055622101, -2.937000036, -2.847672462, -2.696211815, -2.628574371, -2.536273479, -2.421173334, -2.364388943, -2.280174017, -2.188096285, -2.076359749, -2.078063965, -1.978026628, -1.89964366, -1.874509692, -1.793467999, -1.740859032, -1.69018352, -1.67261219, -1.607986569, -1.561675191, -1.531193256, -1.474478722, -1.426601171, -1.42603755, -1.362434149, -1.345577836, -1.291029811, -1.287174225, -1.210136771, -1.255385637, -1.244302988, -1.229618669, -1.244324207, -1.189023018, -1.170102119, -1.150599003, -1.167678595, -1.131334543, -1.121232629, -1.112865686, -1.088442564, -1.071988106, -1.12230444, -1.06500113, -1.070006371, -1.056516886, -1.103121042, -1.061105251, -1.041216612, -1.01509428, -1.061674237, -1.056547403, -1.004704237, -1.024589181, -1.032124281, -1.01461494, -0.9951837063, -0.995426178, -1.032110333, -1.054692745, -1.044563293, -1.045779228, -0.9938716888, -1.054784298, -1.050721049, -1.035747409, -1.056427836, -1.026347756, -1.037210703, -1.0397681, -1.068514347, -1.048231363, -1.052327633, -1.053748369, -1.094220281, -1.053635836, -1.078727245, -1.124585867, -1.114300251, -1.081721544, -1.06460619, -1.091462374, -1.101690054, -1.176340222, -1.153784275, -1.103432298, -1.106609225, -1.150349021, -1.11704874, -1.169506907, -1.154739499, -1.174177885, -1.204092264, -1.168881297, -1.179373503, -1.179037809, -1.231436491, -1.205587626, -1.254257441, -1.233624458, -1.273556113, -1.259150624, -1.227883697, -1.297652245, -1.287334561, -1.317272663, -1.294556141, -1.29560101, -1.306327462, -1.301401734, -1.301550627, -1.331933975, -1.332895041, -1.349027753, -1.381607533, -1.416733384, -1.410908699, -1.413771391, -1.394901037, -1.45506835, -1.439383984, -1.480774879, -1.4877491, -1.522091389, -1.531825423, -1.537282944, -1.573526978, -1.59872508, -1.591613531, -1.595113754, -1.623508453, -1.632354736, -1.693156958, -1.686988831, -1.716219544, -1.721014738, -1.718874454, -1.756958008, -1.765278816, -1.829205871, -1.813905478, -1.82585454, -1.823281169, -1.874023557, -1.889254451, -1.887214661, -1.922849655, -1.916375637, -1.934822321, -1.94581604]","[48080000.0, 48080000.0]","[5.0, 5.0]",-6,107.50750750750800,8.701717910625480,450,1250
28.427677,401,932.5,-30.76683044,47.7+j -304.3e-3,"[-13.20825863, -12.78496933, -12.39152908, -12.04870987, -11.76621723, -11.50529289, -11.29174709, -11.11824036, -10.98192596, -10.85949612, -10.69930649, -10.54454613, -10.41270828, -10.23478794, -10.09451008, -9.940707207, -9.77005291, -9.660144806, -9.549577713, -9.482707024, -9.39227581, -9.299179077, -9.191563606, -9.028531075, -8.824771881, -8.592581749, -8.415235519, -8.185183525, -7.943692207, -7.732005119, -7.501423359, -7.278888702, -7.083577156, -6.935050964, -6.775960922, -6.639388084, -6.51449585, -6.389878273, -6.244312763, -6.114722729, -6.010842323, -5.914867878, -5.845423222, -5.759155273, -5.691951275, -5.65207386, -5.607518196, -5.595534325, -5.580235481, -5.569005013, -5.533529282, -5.497291088, -5.458657265, -5.427772999, -5.402679443, -5.390995026, -5.34395504, -5.313611507, -5.290458202, -5.258215427, -5.229509354, -5.212320328, -5.18270874, -5.156158447, -5.14203167, -5.138007164, -5.10857296, -5.099574566, -5.122790337, -5.112828732, -5.107424259, -5.08618927, -5.065021992, -5.018057346, -5.001976967, -4.972171307, -4.941393375, -4.944074154, -4.928866386, -4.954230785, -4.932764053, -4.951432228, -4.946090221, -4.96635437, -4.957523346, -4.952373981, -4.922570229, -4.877346039, -4.86719656, -4.851534843, -4.8662467, -4.883992195, -4.927083492, -4.930965424, -4.940840721, -4.966873169, -4.977710724, -5.008286953, -5.037697792, -5.078163147, -5.11920166, -5.151754379, -5.185461998, -5.229260445, -5.276169777, -5.338372707, -5.411120415, -5.505124092, -5.590967655, -5.679124832, -5.75583744, -5.834040642, -5.952073097, -6.072625637, -6.272581577, -6.308451176, -6.407577991, -6.510260105, -6.638722897, -6.772724152, -6.930032253, -7.094985485, -7.262294292, -7.420674324, -7.555867195, -7.717173576, -7.905609131, -8.106393814, -8.335448265, -8.59040451, -8.86348629, -9.139185905, -9.390457153, -9.667188644, -9.971380234, -10.31587029, -10.69933987, -11.09160995, -11.53664207, -11.94719028, -12.44108009, -12.94323158, -13.49500847, -14.06745529, -14.71291924, -15.36431408, -16.13330841, -17.00696754, -17.94697189, -19.05542564, -20.30736351, -21.75128937, -23.59863853, -25.88960266, -28.63530922, -30.76683044, -29.78920746, -26.91827011, -24.11564636, -21.99389648, -20.13521194, -18.59294128, -17.25313568, -16.16387749, -15.1308918, -14.27050209, -13.51267147, -12.78197861, -12.11108494, -11.49708843, -10.929492, -10.45946312, -9.976961136, -9.531574249, -9.084605217, -8.71068573, -8.301429749, -7.952058315, -7.61741972, -7.302270412, -7.016897202, -6.760098457, -6.521418095, -6.309440613, -6.120346069, -5.937216759, -5.745085716, -5.579402447, -5.440575123, -5.315689087, -5.183156013, -5.080497742, -4.960269451, -4.847842693, -4.743060112, -4.643534184, -4.557759285, -4.479682922, -4.414860249, -4.339622021, -4.249605179, -4.170128345, -4.118586063, -4.076312065, -4.027067661, -3.953636885, -3.988837719, -3.968718529, -3.960879326, -3.910824776, -3.905272245, -3.903876305, -3.92393899, -3.947126389, -3.971648693, -3.989141464, -4.031956196, -4.061238289, -4.079127789, -4.156649113, -4.18761158, -4.166407108, -4.240152359, -4.315511703, -4.337323666, -4.390932083, -4.451621056, -4.466155052, -4.519673347, -4.540173531, -4.578201771, -4.587591648, -4.563194275, -4.583779812, -4.559408188, -4.525990963, -4.417516232, -4.399448395, -4.279752731, -4.250422478, -4.155331612, -4.052680016, -3.929428816, -3.801339626, -3.697044134, -3.574292898, -3.475884914, -3.301475525, -3.205704212, -3.03805232, -2.926110983, -2.858847141, -2.773171425, -2.628011942, -2.561222553, -2.440333366, -2.37120676, -2.295123816, -2.241765499, -2.117708206, -2.021492958, -2.004410505, -1.930933118, -1.868184805, -1.803963423, -1.724127531, -1.672639847, -1.643346906, -1.618341088, -1.577622056, -1.518880367, -1.487070441, -1.470067739, -1.405288815, -1.378570676, -1.351416826, -1.31782198, -1.300140977, -1.280865192, -1.211773992, -1.246311665, -1.22674346, -1.211376071, -1.233724356, -1.190581203, -1.151960135, -1.149513245, -1.163613081, -1.128178239, -1.114391088, -1.107682109, -1.067535639, -1.059570789, -1.114307284, -1.08082664, -1.061026692, -1.05452323, -1.089347601, -1.082173467, -1.046726942, -1.029268026, -1.05360496, -1.042651176, -1.017849565, -1.033697248, -1.028917074, -1.029576063, -1.005676627, -1.01423347, -1.017912984, -1.027854204, -1.050090551, -1.057617426, -1.018171668, -1.055984735, -1.066003799, -1.015329719, -1.048567891, -1.026893735, -1.053908944, -1.0397681, -1.072332859, -1.08832109, -1.061055183, -1.06550169, -1.118839502, -1.055277348, -1.090138197, -1.137773514, -1.125585079, -1.087580562, -1.077487111, -1.09969449, -1.121994138, -1.191662192, -1.159411788, -1.110027313, -1.122589231, -1.15034306, -1.134203196, -1.174969673, -1.158474445, -1.216101527, -1.229822159, -1.165121555, -1.200135112, -1.204673648, -1.235952377, -1.20600307, -1.258982778, -1.222307563, -1.278706193, -1.269535542, -1.240187287, -1.28852284, -1.306309938, -1.308877349, -1.339187145, -1.318976641, -1.329285383, -1.318860412, -1.326183796, -1.328969836, -1.367304325, -1.361209273, -1.382304072, -1.418836594, -1.438491821, -1.424338579, -1.408192158, -1.469088078, -1.457863569, -1.489555001, -1.49883163, -1.533238769, -1.533919096, -1.538774967, -1.594017506, -1.611466408, -1.596666574, -1.593438029, -1.652184725, -1.659710646, -1.686709404, -1.687841296, -1.722477317, -1.695310593, -1.744432211, -1.766893983, -1.770292044, -1.848104477, -1.823007345, -1.854971051, -1.858092666, -1.895308733, -1.879794717, -1.919583678, -1.916360378, -1.921553373, -1.939380407, -1.951298714]","[48080000.0, 24016000.0]","[5.0, 5.0]",-6,108.70870870870900,8.577969714018460,450,1250
38.214746,401,932.5,-27.81635284,46.6+j -406.4e-3,"[-13.20763206, -12.77499294, -12.42176056, -12.08110428, -11.77311993, -11.53462505, -11.3180542, -11.1489315, -11.00961971, -10.8958168, -10.72148705, -10.57423496, -10.43135262, -10.27069092, -10.11449432, -9.966020584, -9.822894096, -9.685864449, -9.592471123, -9.520095825, -9.444173813, -9.355131149, -9.234826088, -9.054503441, -8.860791206, -8.625846863, -8.415493011, -8.185313225, -7.937513828, -7.747312069, -7.514072418, -7.291523933, -7.077829838, -6.933258057, -6.771836281, -6.648215294, -6.511358738, -6.378872871, -6.227907181, -6.109487057, -6.009606361, -5.910682678, -5.840118408, -5.749977589, -5.692671299, -5.66095829, -5.603527069, -5.60080719, -5.586713791, -5.565347195, -5.518333435, -5.495052338, -5.456467628, -5.433934212, -5.413846016, -5.408402443, -5.342852592, -5.326483727, -5.299860477, -5.266417503, -5.235956192, -5.226815224, -5.207759857, -5.175815582, -5.160064697, -5.15506649, -5.128408432, -5.12919426, -5.130185127, -5.130109787, -5.118600845, -5.110328674, -5.080016136, -5.036134243, -5.021580696, -4.986854076, -4.964012146, -4.957565308, -4.946125507, -4.964483261, -4.961945534, -4.974069595, -4.980359554, -4.985557556, -4.975011826, -4.966671944, -4.939800739, -4.897140503, -4.885095596, -4.866440296, -4.881196976, -4.902863026, -4.936949253, -4.944142818, -4.944762707, -4.98263216, -4.986868858, -5.017601967, -5.047268867, -5.094932079, -5.126708508, -5.158196926, -5.19293499, -5.239836693, -5.287111282, -5.349421024, -5.410128117, -5.511954784, -5.595834255, -5.681571484, -5.766871452, -5.843338013, -5.942471027, -6.066162586, -6.235840797, -6.303469181, -6.391559601, -6.4956007, -6.636131287, -6.771838188, -6.918129921, -7.080194473, -7.237729073, -7.39441967, -7.53777647, -7.70165062, -7.876897812, -8.060872078, -8.297708511, -8.552244186, -8.794424057, -9.07800293, -9.327487946, -9.606951714, -9.892103195, -10.22588158, -10.58351707, -10.98390198, -11.3828783, -11.82474232, -12.2872839, -12.78207016, -13.30506897, -13.864748, -14.45918655, -15.10980415, -15.83245659, -16.65660095, -17.54374504, -18.54978943, -19.73321152, -21.00144577, -22.50147629, -24.33862495, -26.39135551, -27.81635284, -27.45993042, -25.71398735, -23.59841156, -21.74215889, -19.9525032, -18.47102356, -17.16525078, -16.09649658, -15.06235886, -14.22757912, -13.42878056, -12.70191193, -12.04489613, -11.44005108, -10.86848831, -10.41185188, -9.886533737, -9.443992615, -9.008863449, -8.623337746, -8.218688965, -7.865314007, -7.537381172, -7.220829964, -6.931688309, -6.674075127, -6.431664467, -6.221736431, -6.019757748, -5.824148178, -5.650601864, -5.480479717, -5.328663349, -5.221766949, -5.084686279, -4.968985558, -4.865069866, -4.74379015, -4.640141487, -4.542403698, -4.442382813, -4.369525909, -4.319714546, -4.238855362, -4.196465492, -4.089178562, -4.041338444, -3.981832027, -3.934149265, -3.907667637, -3.910501003, -3.902127504, -3.8936584, -3.871401548, -3.841756821, -3.838747978, -3.844527721, -3.860000372, -3.883327246, -3.91988945, -3.964135647, -3.995214939, -4.026026726, -4.049991608, -4.088951111, -4.118526459, -4.174861908, -4.216207504, -4.267486095, -4.322744846, -4.369607925, -4.407440662, -4.439359665, -4.479728699, -4.49651289, -4.534450054, -4.517365932, -4.489469528, -4.515045166, -4.463467121, -4.354898453, -4.296603203, -4.222896576, -4.158862114, -4.054485798, -3.994300842, -3.88430047, -3.763458252, -3.646227121, -3.551828146, -3.455240726, -3.286280155, -3.159249544, -3.050534725, -2.914964437, -2.845815659, -2.714709997, -2.635622978, -2.499547958, -2.431810379, -2.344718933, -2.297205687, -2.187949181, -2.11600852, -1.989888668, -1.974262714, -1.919453621, -1.836365581, -1.810050488, -1.710303068, -1.672962666, -1.65279007, -1.606918573, -1.565081477, -1.515391588, -1.45635581, -1.446543813, -1.395786643, -1.377107143, -1.348710775, -1.325666428, -1.281409621, -1.2239151, -1.210749388, -1.225904226, -1.224250793, -1.203361392, -1.19764173, -1.184841275, -1.129079819, -1.125892997, -1.138814807, -1.106211543, -1.111626625, -1.100655675, -1.057591558, -1.04855752, -1.075289845, -1.053666949, -1.053619623, -1.039187312, -1.082585454, -1.041857839, -1.026631355, -0.9976598024, -1.055391192, -1.025207639, -0.9740560055, -0.9948484898, -1.004137874, -0.9827778339, -0.9903212786, -0.9796593189, -1.003302813, -1.020964861, -1.018611431, -1.03364718, -0.9834167957, -1.024178982, -1.022226214, -1.00162065, -1.023082733, -1.001640797, -1.011218905, -1.001104355, -1.033149838, -1.031142235, -1.010684848, -1.022958636, -1.061288357, -1.010864735, -1.058595538, -1.078284264, -1.081901193, -1.080771804, -1.026212215, -1.058459759, -1.081592321, -1.130522966, -1.113611341, -1.064675808, -1.074052572, -1.099733591, -1.090148807, -1.137064099, -1.103001833, -1.147405267, -1.174082994, -1.125347972, -1.161728978, -1.154684782, -1.172272325, -1.146805286, -1.184705615, -1.172759771, -1.228806973, -1.213053703, -1.189297318, -1.223891616, -1.218424559, -1.244174123, -1.248294353, -1.246011138, -1.253610134, -1.246747136, -1.249212265, -1.259094357, -1.279374957, -1.274870038, -1.321900606, -1.333575964, -1.354067326, -1.339492798, -1.321853399, -1.386609793, -1.378526926, -1.408216238, -1.418649197, -1.484197497, -1.453921795, -1.470424175, -1.512809515, -1.507182121, -1.505344152, -1.499508619, -1.565830469, -1.564235449, -1.613479733, -1.62878263, -1.647264004, -1.627008557, -1.655266285, -1.701858521, -1.712080956, -1.759521008, -1.750273466, -1.761568069, -1.772347212, -1.809390306, -1.815925241, -1.802806258, -1.823801517, -1.860910416, -1.850258827, -1.866755247]","[48080000.0, 48080000.0]","[5.0, 5.0]",-6,107.5075075075070,8.673812923671510,450,1250
