Timestamp / HH:MM:SS.SS,Sweep points / #,Freq / Hz,Mag. / dB,Impedence / Ohm,Trace Data,FSR Resistance / Ohm,FSR Voltage / V,Cutoff Mag / dB,Bandwidth / MHz,Q Factor at Cutoff Mag
7.946771,401,916.0,-23.62457657,44.0+j -2.0,"[-13.11717224, -12.7659111, -12.4509058, -12.19399261, -11.97183514, -11.80386353, -11.61780548, -11.49908924, -11.40001774, -11.3192997, -11.17109871, -11.0179882, -10.89818764, -10.77077293, -10.62933636, -10.51366806, -10.41191101, -10.32666397, -10.30280399, -10.32056236, -10.30046177, -10.29017353, -10.27606583, -10.23844433, -10.1817503, -10.11281872, -10.05093479, -9.97243309, -9.855070114, -9.792020798, -9.664123535, -9.490909576, -9.292154312, -9.141875267, -8.967193604, -8.786612511, -8.594437599, -8.370834351, -8.13940239, -7.938109875, -7.740962029, -7.552350998, -7.403728962, -7.261588573, -7.141753197, -7.052041054, -6.966795444, -6.937727451, -6.892197609, -6.862108231, -6.770617008, -6.756709099, -6.708305359, -6.671713829, -6.64758873, -6.630071163, -6.590440273, -6.591259956, -6.579827309, -6.593534946, -6.59321022, -6.621590137, -6.646074772, -6.677431107, -6.6987257, -6.745328426, -6.766227245, -6.81062603, -6.852101326, -6.893978119, -6.939527512, -6.961218834, -6.98147583, -6.958848, -6.970391273, -6.970696449, -6.979677677, -7.009509563, -7.021759033, -7.06081295, -7.073101044, -7.095433712, -7.096035004, -7.092411041, -7.064043999, -7.022001266, -6.970611572, -6.917181969, -6.882572174, -6.856992722, -6.849591732, -6.85223484, -6.873193264, -6.882541656, -6.896085262, -6.917987823, -6.970497608, -7.014034271, -7.050289154, -7.107280254, -7.140257835, -7.186490536, -7.233613014, -7.301048279, -7.36405468, -7.463705063, -7.586481571, -7.724035263, -7.844994545, -7.99057579, -8.102348328, -8.218781471, -8.364388466, -8.538742065, -8.814481735, -8.864048958, -9.027046204, -9.16387558, -9.39675808, -9.614390373, -9.873003006, -10.16076088, -10.46291637, -10.76641464, -11.04067612, -11.33912659, -11.68247128, -12.0098629, -12.40248966, -12.87217903, -13.31019497, -13.80838966, -14.3028698, -14.8036108, -15.37080288, -16.06164169, -16.8408947, -17.63311005, -18.62345314, -19.58314323, -20.66300011, -21.75193596, -22.74594307, -23.46215248, -23.62457657, -23.19546127, -22.48934937, -21.44031715, -20.32896423, -19.26863289, -18.24638367, -17.21392822, -16.25661659, -15.26954174, -14.51934528, -13.73357487, -13.02312469, -12.42602062, -11.80581665, -11.32699394, -10.79305267, -10.33177662, -9.902900696, -9.543131828, -9.170505524, -8.858267784, -8.547442436, -8.247887611, -7.950577736, -7.678613663, -7.408207417, -7.186295033, -6.92916441, -6.704874992, -6.463842392, -6.27890873, -6.080876827, -5.911836624, -5.743797302, -5.576748848, -5.451795578, -5.325157642, -5.215320587, -5.105573654, -5.027850628, -4.95159626, -4.890828609, -4.831077099, -4.775427818, -4.76127243, -4.724577904, -4.694581032, -4.675172806, -4.643504143, -4.62476778, -4.624950886, -4.624081135, -4.639111996, -4.652275562, -4.669638157, -4.656610489, -4.657786846, -4.681505203, -4.731031418, -4.767227173, -4.783243656, -4.828824997, -4.877801895, -4.890260696, -4.931673527, -4.877007484, -4.888277054, -4.922533989, -4.925804138, -4.846599579, -4.814116001, -4.779696465, -4.677522182, -4.60858345, -4.55840826, -4.433105469, -4.347182751, -4.20741272, -4.06997776, -3.947818279, -3.841046333, -3.704343796, -3.569830894, -3.428539753, -3.31613636, -3.171989918, -3.048791409, -2.929219484, -2.818185091, -2.70281148, -2.589737654, -2.46087122, -2.352932453, -2.279189348, -2.223904848, -2.118034363, -2.043710232, -1.962292671, -1.902960777, -1.869321823, -1.809847116, -1.747926712, -1.670638084, -1.612733364, -1.584504604, -1.528329015, -1.507435203, -1.474074841, -1.404779434, -1.381005764, -1.363890767, -1.306580305, -1.310076714, -1.294439197, -1.258957386, -1.19107604, -1.218078852, -1.181995988, -1.141489148, -1.142204762, -1.110895634, -1.085724831, -1.058491468, -1.075164914, -1.049006701, -1.05245173, -1.020967364, -1.024797559, -0.9702837467, -0.9898250103, -0.9728187323, -0.9581334591, -0.9742054939, -0.9115817547, -0.9089179039, -0.9426716566, -0.943641901, -0.9297387004, -0.9602980614, -0.9441822767, -0.9234722257, -0.9234774709, -0.9274017811, -0.9001353979, -0.9038245678, -0.9074463844, -0.8850681782, -0.8775814772, -0.941267848, -0.8916241527, -0.8970491886, -0.903203249, -0.9305630922, -0.9078431129, -0.8867940903, -0.8731911182, -0.9100446105, -0.9247828722, -0.8846387863, -0.9099248052, -0.9033066034, -0.9058225155, -0.8682968616, -0.888703227, -0.9130418897, -0.9383317232, -0.9497064352, -0.9740531445, -0.9425266981, -0.969127059, -0.9678502083, -0.9481493235, -0.9855761528, -0.9646809101, -0.9809029102, -0.9848895073, -1.005367398, -1.014053106, -1.006245613, -1.018074512, -1.059513211, -1.009896517, -1.03327179, -1.089457393, -1.086864471, -1.045359373, -1.057688951, -1.078066349, -1.088239312, -1.155124426, -1.135917425, -1.106719255, -1.098555923, -1.129866481, -1.117296934, -1.168087006, -1.1477561, -1.186405897, -1.211886048, -1.154409766, -1.179615974, -1.186953664, -1.234464288, -1.189154267, -1.234241128, -1.214569449, -1.257442594, -1.243374944, -1.219590545, -1.259422779, -1.267801404, -1.279441476, -1.286630034, -1.266753078, -1.288861275, -1.276968479, -1.285496235, -1.284597754, -1.31479311, -1.349322081, -1.340692282, -1.35676074, -1.386372328, -1.369244814, -1.364101768, -1.417829514, -1.408173323, -1.449650884, -1.446326375, -1.504082561, -1.50529933, -1.502962351, -1.554394841, -1.555031538, -1.552522898, -1.564078569, -1.582569122, -1.591812372, -1.618134379, -1.629073143, -1.633013248, -1.62092042, -1.615254998, -1.646865726, -1.632644057, -1.686916351, -1.657126665, -1.654019356, -1.659349203, -1.64224875, -1.665272117, -1.634136915, -1.646946311, -1.660977483, -1.627146006, -1.633909702]","[48080000.0, 48080000.0]","[5.0, 5.0]",-10,62.46246246246244,14.664807773966256
17.694867,401,914.5,-25.90111542,45.4+j -1.3,"[-13.14346695, -12.80387974, -12.48353004, -12.22295666, -11.99574471, -11.80978012, -11.63709927, -11.48205757, -11.39548683, -11.30613327, -11.15248299, -11.00535774, -10.85711479, -10.73747158, -10.62009525, -10.48056698, -10.37799644, -10.31684303, -10.27562523, -10.30738258, -10.28672695, -10.24151611, -10.24252796, -10.19541454, -10.13782215, -10.07026482, -10.0024929, -9.919829369, -9.797868729, -9.709786415, -9.556467056, -9.385175705, -9.1743927, -9.033503532, -8.832029343, -8.664579391, -8.457947731, -8.259756088, -8.029802322, -7.852404594, -7.663309097, -7.495598316, -7.353816032, -7.210637569, -7.096318245, -7.022647858, -6.932330132, -6.886496544, -6.852974892, -6.811945915, -6.759190559, -6.708209991, -6.669566154, -6.644090652, -6.603487492, -6.585464954, -6.539486885, -6.538338661, -6.53883934, -6.540069103, -6.55156517, -6.569544315, -6.600972176, -6.631653786, -6.666143894, -6.706410408, -6.721538544, -6.755473137, -6.790884018, -6.836852551, -6.881245613, -6.903619766, -6.927335739, -6.895974636, -6.908982277, -6.909549236, -6.917865753, -6.948971748, -6.969460011, -7.008591175, -7.009756565, -7.035800934, -7.035195351, -7.038780212, -7.005515099, -6.981056213, -6.930500031, -6.870493412, -6.837833405, -6.811491013, -6.817033291, -6.829061031, -6.830541134, -6.849286556, -6.846018791, -6.873646736, -6.932075977, -6.972492218, -7.011891365, -7.076156139, -7.129620075, -7.16605854, -7.218588829, -7.284985065, -7.357831001, -7.447649002, -7.5772295, -7.722106457, -7.87272644, -8.00596714, -8.129551888, -8.250930786, -8.392878532, -8.570281029, -8.842995644, -8.932640076, -9.079738617, -9.264772415, -9.503826141, -9.711706161, -9.96500206, -10.28106117, -10.59069824, -10.90598392, -11.19738007, -11.53948402, -11.88543892, -12.24330997, -12.6766386, -13.16011238, -13.6325264, -14.1911087, -14.66620541, -15.24917698, -15.87266827, -16.68154526, -17.54153061, -18.50377464, -19.59150505, -20.77544785, -22.15245056, -23.49988747, -24.95811653, -25.90111542, -25.85933685, -25.03531075, -23.8476696, -22.2851963, -20.86598778, -19.57816315, -18.42958832, -17.31591988, -16.30621338, -15.34538269, -14.54349232, -13.74007225, -13.08650208, -12.43803406, -11.82124138, -11.31896019, -10.79088211, -10.31806946, -9.905407906, -9.510868073, -9.155707359, -8.865255356, -8.55322361, -8.241351128, -7.956898689, -7.682494164, -7.411363602, -7.190297127, -6.920801163, -6.704235077, -6.477852821, -6.279734135, -6.083403587, -5.893073082, -5.734653473, -5.57047987, -5.440661907, -5.302239418, -5.192586899, -5.095611572, -5.004199982, -4.937544346, -4.858976841, -4.803409576, -4.75646925, -4.726002216, -4.683689117, -4.662081242, -4.642289162, -4.614022732, -4.600584507, -4.589447975, -4.581067085, -4.60172081, -4.62048769, -4.619129658, -4.611618996, -4.5947299, -4.635584831, -4.674013615, -4.733819962, -4.742028236, -4.808820724, -4.846745491, -4.90087986, -4.890035152, -4.926988602, -4.931061745, -4.933185101, -4.897413731, -4.844366074, -4.855133533, -4.808720589, -4.73370409, -4.669743538, -4.581987858, -4.474288464, -4.375050068, -4.269200325, -4.096235752, -3.978756905, -3.859754324, -3.680706978, -3.568219662, -3.435677767, -3.264634132, -3.196670055, -3.030617237, -2.914955854, -2.77248168, -2.70130372, -2.597549677, -2.447759628, -2.35328269, -2.245978594, -2.172159195, -2.101305723, -2.008701801, -1.958337545, -1.882630587, -1.827206016, -1.798601031, -1.739111066, -1.669578433, -1.605735064, -1.561280489, -1.52250433, -1.499907255, -1.443736434, -1.384193897, -1.384286404, -1.344136953, -1.309691906, -1.30635643, -1.261107445, -1.252591848, -1.179852128, -1.195058346, -1.155788541, -1.126844049, -1.14962697, -1.115646124, -1.10350585, -1.078400493, -1.085709929, -1.052513361, -1.025787592, -1.021630526, -1.013985157, -0.9811407328, -0.9822753668, -0.9624263048, -0.9612687826, -0.9475824833, -0.9318777919, -0.9245170355, -0.9598237276, -0.9508497715, -0.9484602213, -0.9549856186, -0.97334373, -0.9168627262, -0.9376512766, -0.9507353306, -0.9203838706, -0.9156839848, -0.9106268883, -0.9112845063, -0.8896013498, -0.9572193623, -0.9251739979, -0.916382432, -0.9196905494, -0.9610396624, -0.9360810518, -0.9335355163, -0.9120737314, -0.9432126284, -0.9627063274, -0.908054471, -0.9469598532, -0.9300540686, -0.9399938583, -0.9310538769, -0.9504714012, -0.9663143158, -0.9959146976, -1.00698328, -1.016436934, -0.9709854126, -1.00632596, -1.028456092, -1.010194421, -1.021752, -1.012700319, -1.026439905, -1.033048868, -1.081579804, -1.073334336, -1.056898952, -1.067853093, -1.111911893, -1.069226384, -1.104741812, -1.146456838, -1.15698266, -1.128323674, -1.103392243, -1.137902021, -1.17740345, -1.230816126, -1.22218287, -1.155945182, -1.184449553, -1.227140188, -1.185628653, -1.253458858, -1.232496858, -1.272375464, -1.302334309, -1.25216496, -1.277976274, -1.26089108, -1.310575485, -1.269203305, -1.314396501, -1.300511241, -1.351473451, -1.333457232, -1.306329489, -1.349637985, -1.356404781, -1.374624372, -1.380214691, -1.365037441, -1.377026677, -1.376256227, -1.381832123, -1.383885026, -1.415401936, -1.432387471, -1.46305716, -1.486376762, -1.489173651, -1.493605614, -1.477956653, -1.519211769, -1.536675572, -1.568308592, -1.586654544, -1.632421255, -1.640450478, -1.615230441, -1.669474602, -1.664435387, -1.685699224, -1.68712914, -1.705374002, -1.71148324, -1.752732754, -1.778316855, -1.774737477, -1.757861137, -1.755036831, -1.789734364, -1.762907147, -1.82272625, -1.795127869, -1.796975613, -1.795539737, -1.800090075, -1.795937061, -1.786157489, -1.801311374, -1.795250535, -1.774111867, -1.787483692]","[48080000.0, 48080000.0]","[5.0, 5.0]",-10,63.063063063063055,14.501357395324028
27.554533,401,914.5,-26.62667656,45.5+j -899.2e-3,"[-13.22077465, -12.8465004, -12.53029823, -12.28115654, -12.05622101, -11.87667942, -11.69148445, -11.56820393, -11.45339108, -11.35665607, -11.22073174, -11.0533514, -10.90443802, -10.75507259, -10.63907623, -10.51164246, -10.37530327, -10.30653667, -10.27700233, -10.27469444, -10.26351929, -10.25143909, -10.24092102, -10.17491531, -10.13732052, -10.04257393, -9.968810081, -9.879056931, -9.764120102, -9.694768906, -9.527813911, -9.342417717, -9.133014679, -8.972437859, -8.780456543, -8.595898628, -8.375390053, -8.172889709, -7.947237968, -7.74887085, -7.572839737, -7.40844202, -7.264356613, -7.134712219, -7.035470009, -6.965277195, -6.882342815, -6.839415073, -6.792892456, -6.770457745, -6.733577251, -6.677589417, -6.645961285, -6.599038601, -6.588318348, -6.578022003, -6.543897629, -6.539042473, -6.556323528, -6.551293373, -6.5831213, -6.609922886, -6.635291576, -6.673892498, -6.714438915, -6.752464771, -6.764074326, -6.810213089, -6.848481178, -6.884757519, -6.925812721, -6.932943344, -6.948039055, -6.940937996, -6.934378147, -6.937666893, -6.933820248, -6.970665932, -6.9730196, -7.020812988, -7.013600349, -7.03668499, -7.027951241, -7.015630722, -6.989905357, -6.95360136, -6.903187752, -6.841588497, -6.821946144, -6.783981323, -6.783078194, -6.787783146, -6.831356049, -6.83513689, -6.848905087, -6.881249905, -6.916959763, -6.961485863, -7.00588131, -7.052329063, -7.10206461, -7.128369808, -7.198650837, -7.256614685, -7.318692207, -7.423126698, -7.525656223, -7.693927288, -7.830604553, -7.981215477, -8.104437828, -8.228219032, -8.376434326, -8.553201675, -8.809980392, -8.925922394, -9.096842766, -9.280435562, -9.524039268, -9.741670609, -10.03117371, -10.34621048, -10.66525936, -10.98824024, -11.26486111, -11.62261677, -11.99571133, -12.36627197, -12.82850266, -13.29848671, -13.81927299, -14.38175201, -14.92252922, -15.50749969, -16.20489883, -17.01068687, -17.95902061, -18.97892189, -20.18251419, -21.51958084, -22.94800949, -24.48694992, -25.88840485, -26.62667656, -26.2501297, -25.01707458, -23.52042961, -21.89044952, -20.50554657, -19.19741821, -18.06137276, -17.01262665, -15.99604988, -15.06884003, -14.26908302, -13.52292252, -12.84344196, -12.26119041, -11.66489506, -11.15116215, -10.63728333, -10.19272327, -9.780333519, -9.414876938, -9.054035187, -8.742808342, -8.450210571, -8.139533997, -7.856671333, -7.579189777, -7.32704258, -7.103457928, -6.849046707, -6.624682903, -6.397016525, -6.224179268, -6.016260147, -5.844063759, -5.678143501, -5.519058228, -5.384482384, -5.260723591, -5.136232376, -5.04573822, -4.94797039, -4.878677845, -4.790094376, -4.740931988, -4.689723015, -4.661775112, -4.632884502, -4.595761299, -4.571215153, -4.555235386, -4.520580292, -4.525527477, -4.512072086, -4.533491135, -4.561300755, -4.563291073, -4.57534647, -4.586119652, -4.587220192, -4.644136429, -4.686866283, -4.702552319, -4.779040813, -4.805680275, -4.877910614, -4.864360332, -4.862790108, -4.865428448, -4.893754959, -4.906236649, -4.871751308, -4.865794182, -4.815411568, -4.740617752, -4.683247089, -4.563189983, -4.456168652, -4.382370472, -4.229279041, -4.125000954, -4.002512455, -3.890789509, -3.770220757, -3.592853069, -3.473089695, -3.323992491, -3.222556591, -3.074219704, -2.961738825, -2.81412077, -2.718488932, -2.585573435, -2.459410667, -2.385491848, -2.272856236, -2.212729692, -2.114854813, -2.050473452, -1.965641499, -1.913879752, -1.834791899, -1.801392198, -1.730898499, -1.665297389, -1.627219677, -1.566399097, -1.538169622, -1.497243285, -1.488682032, -1.406586885, -1.393609047, -1.352758646, -1.322461605, -1.296324492, -1.293411732, -1.240650654, -1.181582451, -1.21193397, -1.168510318, -1.130387783, -1.149702191, -1.105301976, -1.079675794, -1.079266071, -1.085956812, -1.069179177, -1.052345991, -1.023133159, -1.027264833, -1.004084826, -0.9942471981, -0.9695901871, -0.9596227407, -0.9574738741, -0.9368042946, -0.9358507395, -0.9418708086, -0.9697384834, -0.9698061943, -0.9907493591, -0.9759042263, -0.9405046701, -0.9365142584, -0.9480540752, -0.93312186, -0.9348603487, -0.917781949, -0.9194604158, -0.8986464739, -0.9449306726, -0.9185113311, -0.9279258251, -0.9271866083, -0.9732022285, -0.9376586676, -0.9395204782, -0.9169046879, -0.9498012066, -0.9817271233, -0.9407178164, -0.952786088, -0.9549568892, -0.950671792, -0.9416412115, -0.9348549843, -0.9715570211, -0.9946634769, -1.027086139, -1.020256639, -0.9855078459, -1.023127079, -1.038138509, -1.012241483, -1.057693243, -1.025066137, -1.055198073, -1.052371264, -1.085442781, -1.085186005, -1.066201925, -1.086476207, -1.137699366, -1.080536008, -1.132973671, -1.16941607, -1.180262804, -1.152226686, -1.130100012, -1.152911901, -1.193097234, -1.254948974, -1.237347126, -1.214776754, -1.199543357, -1.250114202, -1.227022886, -1.278373361, -1.251490474, -1.299487948, -1.323880196, -1.278813004, -1.300295591, -1.304524064, -1.349886537, -1.305719376, -1.372017264, -1.328569889, -1.37650764, -1.375790477, -1.330142021, -1.375447512, -1.381710291, -1.403878212, -1.413433194, -1.408321142, -1.39468348, -1.400741816, -1.401642084, -1.414270401, -1.452062249, -1.452556014, -1.489319801, -1.508092284, -1.514788151, -1.520427108, -1.486293674, -1.578283668, -1.556227088, -1.576165199, -1.600518823, -1.644479513, -1.643206358, -1.650923014, -1.693823338, -1.72536087, -1.696796775, -1.703179002, -1.739161611, -1.767432809, -1.79222846, -1.790771246, -1.810877562, -1.77628541, -1.780495882, -1.820232868, -1.830309629, -1.837500095, -1.810235381, -1.834807992, -1.813555241, -1.834966898, -1.823392034, -1.82669425, -1.840807676, -1.82078433, -1.815789819, -1.831536174]","[48080000.0, 48080000.0]","[5.0, 5.0]",-10,62.462462462462554,14.640793388258961
37.400265,401,913.0,-28.29441261,46.2+j 47.4e-3,"[-13.04669952, -12.71511936, -12.4227581, -12.16845131, -11.95535564, -11.76237869, -11.58769703, -11.46005917, -11.35908318, -11.24682999, -11.1159687, -10.97903156, -10.83957958, -10.70182991, -10.5784111, -10.46600151, -10.33191776, -10.2634058, -10.24661541, -10.25046253, -10.22018528, -10.21069813, -10.1760807, -10.14934921, -10.10277939, -10.00375938, -9.920575142, -9.830610275, -9.703536034, -9.628129959, -9.440634727, -9.252879143, -9.039093018, -8.857702255, -8.687244415, -8.512708664, -8.338042259, -8.127493858, -7.908975601, -7.723828793, -7.540984154, -7.385602951, -7.252352715, -7.11111784, -7.024670601, -6.968254089, -6.880899906, -6.845283031, -6.812226772, -6.779220581, -6.721430302, -6.691419125, -6.640475273, -6.615602493, -6.592859268, -6.582006454, -6.533436775, -6.53657341, -6.546428204, -6.549307823, -6.561166763, -6.571208954, -6.59246397, -6.62501955, -6.664652824, -6.695999622, -6.695968151, -6.750492096, -6.775146961, -6.841228008, -6.873291492, -6.88743782, -6.897114754, -6.881804466, -6.881757736, -6.883537292, -6.881189823, -6.893882751, -6.914534092, -6.946854591, -6.939377785, -6.947752476, -6.950925827, -6.931353092, -6.891664505, -6.861083031, -6.801814079, -6.745055199, -6.718063831, -6.694390774, -6.68747139, -6.71170187, -6.713451862, -6.716665268, -6.715960503, -6.741755962, -6.787401676, -6.815117836, -6.858751297, -6.931124687, -7.003086567, -7.060059547, -7.134092331, -7.225569248, -7.307234764, -7.415616035, -7.545693398, -7.729952812, -7.879763603, -8.028282166, -8.137890816, -8.286679268, -8.444992065, -8.657503128, -8.908385277, -9.011583328, -9.200147629, -9.396542549, -9.653385162, -9.907855034, -10.23023701, -10.57536697, -10.896348, -11.26037502, -11.64548016, -12.02756119, -12.38308907, -12.76063347, -13.3050127, -13.89670086, -14.4894743, -15.14068222, -15.80929375, -16.47718048, -17.2994709, -18.20931625, -19.19963646, -20.29727936, -21.70375633, -23.25726318, -25.0959816, -27.03585815, -28.29441261, -28.04568863, -26.30071831, -24.35776329, -22.59191895, -20.9618721, -19.48079872, -18.20661163, -17.12049866, -16.13678932, -15.22772789, -14.38356018, -13.66577339, -12.97486877, -12.34313488, -11.77431297, -11.20834351, -10.74545193, -10.27409554, -9.853981972, -9.489524841, -9.13864994, -8.828264236, -8.535297394, -8.256009102, -7.972417831, -7.712022781, -7.449158192, -7.198419571, -6.990942001, -6.744634628, -6.532677174, -6.313042641, -6.131576538, -5.941994667, -5.768155098, -5.622322559, -5.453056335, -5.31406498, -5.20279789, -5.090435982, -4.995844364, -4.892678738, -4.821490288, -4.747396469, -4.693070412, -4.648195744, -4.623933792, -4.591832638, -4.561977863, -4.542959213, -4.51041317, -4.499825478, -4.506470203, -4.488396168, -4.53069067, -4.54432106, -4.541814804, -4.536407948, -4.565565586, -4.597925663, -4.615452766, -4.659778595, -4.675615311, -4.749543667, -4.801696301, -4.831087112, -4.861844063, -4.863164902, -4.87339592, -4.887391567, -4.89618206, -4.873435497, -4.840821266, -4.797472, -4.780064583, -4.68370533, -4.611213684, -4.458465099, -4.405351162, -4.260364056, -4.157427788, -4.03937149, -3.883704424, -3.743042469, -3.583975077, -3.471911192, -3.33692956, -3.212103367, -3.059389591, -2.91492486, -2.801174641, -2.712868214, -2.580537081, -2.455469131, -2.372401237, -2.280743837, -2.216387033, -2.133040667, -2.046238899, -1.985168934, -1.912071943, -1.832926512, -1.797708988, -1.744676113, -1.661237597, -1.605403781, -1.556484342, -1.529803395, -1.485822797, -1.462838531, -1.407528877, -1.37795496, -1.335530519, -1.311772823, -1.287353277, -1.265345097, -1.239826679, -1.188614488, -1.221334577, -1.173295975, -1.13230288, -1.135560513, -1.104267955, -1.086209297, -1.092695594, -1.088269949, -1.067366958, -1.058379292, -1.046969533, -1.044246078, -0.9858570099, -0.9959077835, -0.9629502296, -0.9968500137, -0.9578118324, -0.9563891888, -0.9385821819, -0.9715608358, -0.9694968462, -0.9647866488, -1.001473665, -0.9769712687, -0.9450074434, -0.9773638248, -0.9839115143, -0.9410233498, -0.9191510677, -0.9552580118, -0.9260284901, -0.921813488, -0.978209734, -0.9435195923, -0.9350968599, -0.953369379, -1.003762484, -0.9891467094, -0.9640049934, -0.9532158375, -1.005674362, -0.9954888821, -0.9593522549, -0.968331933, -0.9878419638, -0.9878146648, -0.9784779549, -0.9550926685, -1.015185118, -1.04497385, -1.039332867, -1.069568396, -1.019056201, -1.063321471, -1.082823873, -1.052874684, -1.075307012, -1.080093503, -1.083835244, -1.087759972, -1.121039271, -1.131721258, -1.117914677, -1.127783537, -1.170928597, -1.125813723, -1.152438641, -1.230690598, -1.2076931, -1.173493743, -1.182541132, -1.215722799, -1.231349111, -1.309391022, -1.286506772, -1.234346151, -1.24324894, -1.276763558, -1.261292815, -1.315552473, -1.309441566, -1.340107203, -1.360734463, -1.316112399, -1.351700544, -1.352204084, -1.382679462, -1.349655509, -1.388543606, -1.383183241, -1.427345514, -1.434456944, -1.400848627, -1.441583514, -1.444129109, -1.462106466, -1.465151548, -1.45417881, -1.492040038, -1.491922498, -1.468060851, -1.502648234, -1.517520428, -1.541721582, -1.558479786, -1.578314185, -1.613648534, -1.619942665, -1.601451159, -1.655379534, -1.644145966, -1.682203293, -1.704280019, -1.753337145, -1.72435379, -1.746392965, -1.795501828, -1.811016202, -1.802665472, -1.805094242, -1.838193655, -1.864974141, -1.903828621, -1.897310495, -1.89624238, -1.879104495, -1.893674254, -1.922378898, -1.909809113, -1.978982449, -1.946556807, -1.950896502, -1.9433074, -1.945658207, -1.942460299, -1.944730759, -1.947129965, -1.925410151, -1.936602473, -1.914957762]","[48080000.0, 48080000.0]","[5.0, 5.0]",-10,62.462462462462554,14.616778888799718
